100.99058751249686,,624.9058751249686
101.01058569062734,,625.1058569062732
101.03058153215562,,625.3058153215561
101.05057838240405,,625.5057838240406
101.07057473405497,,625.7057473405497
101.09055358909768,,625.9055358909768
101.11055327574023,,626.1055327574023
101.13054098074556,,626.3054098074555
101.15053514744388,,626.5053514744387
101.17053508742944,,626.7053508742946
101.19053430930245,,626.9053430930244
101.21052125997842,,627.1052125997844
101.23051526123193,,627.3051526123195
101.25050004701596,,627.5050004701596
101.27049708749168,,627.7049708749167
101.29048533983529,,627.9048533983529
101.31048351801466,,628.1048351801464
101.33047472561476,,628.3047472561476
101.35047180032358,,628.5047180032358
101.37047139607137,,628.7047139607137
101.3904638004885,,628.9046380048852
101.41046063528628,,629.104606352863
101.43045578609686,,629.3045578609688
101.45045544169842,,629.5045544169842
101.47045437934807,,629.7045437934809
101.49045146177521,,629.9045146177523
101.51045098543165,,630.1045098543163
101.53043791395842,,630.3043791395841
101.55043439365689,,630.5043439365691
101.5704317889735,,630.7043178897347
101.59042267796349,,630.9042267796349
101.61041913087477,,631.1041913087478
101.63040741156318,,631.3040741156318
101.65039792739783,,631.5039792739785
101.67039686891015,,631.7039686891017
101.69039369161005,,631.9039369161007
101.71039189881876,,632.1039189881877
101.73039179825687,,632.3039179825686
101.75038702284216,,632.5038702284214
101.7703790964186,,632.7037909641858
101.79036592687012,,632.9036592687011
101.81036376805508,,633.103637680551
101.83035879586821,,633.3035879586819
101.85035572864346,,633.5035572864344
101.8703532624361,,633.703532624361
101.8903466193797,,633.9034661937968
101.91034142189426,,634.1034142189426
101.93032175204716,,634.3032175204714
101.95031708599534,,634.5031708599536
101.97031260021728,,634.703126002173
101.99031055462778,,634.9031055462776
102.01029705699067,,635.1029705699067
102.03028761822729,,635.3028761822727
102.0502818641695,,635.5028186416951
102.07027401771627,,635.7027401771629
102.09027057165744,,635.9027057165746
102.11026967119656,,636.1026967119655
102.13026452407239,,636.3026452407237
102.15025833558056,,636.5025833558058
102.17025202938586,,636.7025202938588
102.19024885233024,,636.9024885233024
102.2102474593208,,637.1024745932082
102.23024665801086,,637.3024665801086
102.25024588041471,,637.5024588041471
102.27023834681603,,637.7023834681604
102.29023373503004,,637.9023373503004
102.31023077826481,,638.1023077826479
102.33022795751691,,638.302279575169
102.35022709525656,,638.5022709525654
102.37022520163795,,638.7022520163795
102.39021209398983,,638.9021209398983
102.41020544653992,,639.1020544653993
102.43020486054012,,639.3020486054012
102.45019627664006,,639.5019627664008
102.47017644140404,,639.7017644140406
102.49017467320664,,639.9017467320664
102.51016684589209,,640.1016684589207
102.53016674898332,,640.3016674898332
102.55015787054319,,640.501578705432
102.570155492248,,640.7015549224799
102.59015528245595,,640.9015528245595
102.61015268838266,,641.1015268838265
102.63014313413062,,641.3014313413064
102.65014132262672,,641.5014132262672
102.67013559474842,,641.7013559474843
102.69013451346893,,641.9013451346893
102.71012110797687,,642.1012110797687
102.73010985289001,,642.3010985289001
102.75010307102231,,642.5010307102231
102.7700967233302,,642.700967233302
102.7900870015798,,642.9008700157979
102.81008524647913,,643.1008524647915
102.83008523959201,,643.3008523959201
102.85008377047488,,643.5008377047486
102.87007868835936,,643.7007868835938
102.89006913806078,,643.9006913806078
102.91005985808559,,644.1005985808557
102.93005088979844,,644.3005088979842
102.95004227417986,,644.5004227417986
102.9700385315204,,644.7003853152041
102.99002493390815,,644.9002493390813
103.01002400173574,,645.1002400173572
103.03002137927572,,645.3002137927571
103.05001802522924,,645.5001802522925
103.07000872560546,,645.7000872560546
103.09000787653264,,645.9000787653263
103.11000756154071,,646.1000756154069
103.1300054753409,,646.300054753409
103.15000142252308,,646.5000142252306
103.16999826586341,,646.6999826586343
103.18999633502217,,646.8999633502219
103.2099900392839,,647.0999003928388
103.22998615267223,,647.2998615267225
103.2499833792262,,647.499833792262
103.26996778197821,,647.6996778197822
103.28996226846009,,647.8996226846007
103.30995515418705,,648.0995515418705
103.32995173666859,,648.2995173666859
103.34994522296591,,648.4994522296593
103.369940339725,,648.6994033972499
103.38993939585286,,648.8993939585284
103.40992679954275,,649.0992679954275
103.4299217170151,,649.2992171701509
103.44991595085945,,649.4991595085945
103.46991234784947,,649.6991234784947
103.48990662898869,,649.899066289887
103.5098958390765,,650.0989583907652
103.52989499091173,,650.2989499091175
103.54988711287969,,650.4988711287968
103.56988553238803,,650.6988553238805
103.58987244981577,,650.8987244981575
103.6098721222021,,651.098721222021
103.6298713133694,,651.2987131336943
103.64985294878021,,651.4985294878021
103.66984859813242,,651.698485981324
103.68984331886755,,651.8984331886757
103.70984147164975,,652.0984147164974
103.72984146032022,,652.2984146032023
103.74984005582756,,652.4984005582756
103.76983918844726,,652.6983918844725
103.78982344897236,,652.8982344897236
103.80981642254167,,653.0981642254166
103.82980541804577,,653.2980541804578
103.84979585525817,,653.4979585525818
103.86979234166913,,653.6979234166914
103.88979190585206,,653.8979190585205
103.90978647113081,,654.0978647113081
103.92978265605869,,654.2978265605869
103.94977662775901,,654.4977662775899
103.96977482947058,,654.6977482947058
103.98976735613778,,654.8976735613779
104.00976643782344,,655.0976643782346
104.02976333477304,,655.2976333477305
104.04975430587774,,655.4975430587774
104.06975189909807,,655.6975189909805
104.08974749702729,,655.8974749702727
104.10974376916188,,656.097437691619
104.12973489762983,,656.2973489762985
104.14972782289145,,656.4972782289145
104.1697275571432,,656.6972755714322
104.18972361565801,,656.8972361565802
104.20972014417407,,657.0972014417407
104.22971539318563,,657.2971539318563
104.24971535402119,,657.4971535402119
104.26970885097748,,657.697088509775
104.28970331732883,,657.8970331732885
104.30969406065532,,658.0969406065533
104.32968868138036,,658.2968868138038
104.34968177596339,,658.4968177596339
104.36967837178614,,658.6967837178612
104.38967579347081,,658.8967579347081
104.40967464955058,,659.0967464955056
104.429673560441,,659.2967356044098
104.44967274569207,,659.4967274569207
104.46966974483104,,659.6966974483103
104.48966550215613,,659.8966550215614
104.5096633087378,,660.096633087378
104.52966125626116,,660.2966125626118
104.54966030848445,,660.4966030848447
104.5696595384879,,660.6965953848792
104.58965692919446,,660.8965692919446
104.60964940698119,,661.0964940698118
104.62964754253859,,661.2964754253859
104.64963087423007,,661.4963087423007
104.66963016896277,,661.6963016896275
104.68962839841844,,661.8962839841844
104.7096281932923,,662.0962819329229
104.72962715525647,,662.2962715525647
104.74961830163375,,662.4961830163375
104.76961268855958,,662.696126885596
104.78961259318748,,662.8961259318748
104.80960649786749,,663.0960649786748
104.82960601212223,,663.2960601212222
104.84960242893546,,663.4960242893545
104.86960096472873,,663.6960096472875
104.88959642990957,,663.8959642990959
104.90958539739017,,664.0958539739017
104.92958219798281,,664.2958219798279
104.94957166711333,,664.4957166711333
104.96956890763714,,664.6956890763714
104.98956709386314,,664.8956709386313
105.00955603346694,,665.0955603346692
105.02955545935546,,665.2955545935548
105.049551127546,,665.49551127546
105.06954315969487,,665.6954315969485
105.08954138656613,,665.8954138656612
105.10953898085513,,666.0953898085515
105.12953645505243,,666.2953645505241
105.14953480337746,,666.4953480337748
105.1695292310603,,666.6952923106031
